,0
0,89.0
1,89.0
2,90.0
3,70.0
4,77.0
5,18.0
6,93.0
7,62.0
8,11.0
9,88.0
10,39.0
11,69.0
12,90.0
13,79.0
14,28.0
15,64.0
16,61.0
17,95.0
18,74.0
19,48.0
20,42.0
21,55.0
22,60.0
23,22.0
24,97.0
25,81.0
26,79.0
27,86.0
28,56.0
29,55.0
30,53.0
31,40.0
32,96.0
33,88.0
34,76.0
35,76.0
36,39.0
37,51.0
38,97.0
39,84.0
40,83.0
41,91.0
42,85.0
43,63.0
44,73.0
45,60.0
46,63.0
47,57.0
48,95.0
49,82.0
50,35.0
51,12.0
52,50.0
53,90.0
54,87.0
55,63.0
56,80.0
57,72.0
58,77.0
59,98.0
60,77.0
61,15.0
62,27.0
63,68.0
64,84.0
65,94.0
66,48.0
67,23.0
68,86.0
69,91.0
70,45.0
71,81.0
72,85.0
73,60.0
74,25.0
75,90.0
76,64.0
77,62.0
78,93.0
79,42.0
80,96.0
81,70.0
82,59.0
83,68.0
84,13.0
85,17.0
86,37.0
87,97.0
88,21.0
89,91.0
90,67.0
91,91.0
92,11.0
93,84.0
94,35.0
95,51.0
96,86.0
97,0.0
98,79.0
99,14.0
100,11.0
101,45.0
102,60.0
103,22.0
104,34.0
105,78.0
106,0.0
107,13.0
108,87.0
109,67.0
110,84.0
111,72.0
112,81.0
113,91.0
114,64.0
115,64.0
116,77.0
117,72.0
118,90.0
119,63.0
120,98.0
121,93.0
122,25.0
123,83.0
124,74.0
125,29.0
126,67.0
127,88.0
128,43.0
129,80.0
130,74.0
131,96.0
132,61.0
133,82.0
134,83.0
135,92.0
136,79.0
137,42.0
138,62.0
139,24.0
140,14.0
141,18.0
142,59.0
143,46.0
144,82.0
145,74.0
146,89.0
147,90.0
148,74.0
149,42.0
150,79.0
151,21.0
152,72.0
153,86.0
154,34.0
155,86.0
156,24.0
157,55.0
158,95.0
159,58.0
160,55.0
161,79.0
162,94.0
163,27.0
164,82.0
165,98.0
166,58.0
167,57.0
168,43.0
169,71.0
170,82.0
171,87.0
172,85.0
173,13.0
174,88.0
175,100.0
176,99.0
177,80.0
178,87.0
179,92.0
180,18.0
181,42.0
182,51.0
183,69.0
184,38.0
185,95.0
186,93.0
187,85.0
188,96.0
189,97.0
190,33.0
191,66.0
192,0.0
193,90.0
194,30.0
195,95.0
196,88.0
197,89.0
198,14.0
199,73.0
200,95.0
201,93.0
202,34.0
203,51.0
204,23.0
205,100.0
206,7.0
207,58.0
208,83.0
209,88.0
210,41.0
211,72.0
212,53.0
213,54.0
214,43.0
215,78.0
216,74.0
217,71.0
218,98.0
219,58.0
220,50.0
221,81.0
222,82.0
223,80.0
224,39.0
225,99.0
226,21.0
227,35.0
228,96.0
229,30.0
230,89.0
231,84.0
232,93.0
233,45.0
234,95.0
235,51.0
236,74.0
237,84.0
238,82.0
239,90.0
240,23.0
241,67.0
242,52.0
243,63.0
244,89.0
245,67.0
246,94.0
247,20.0
248,97.0
249,46.0
250,98.0
251,72.0
252,76.0
253,99.0
254,42.0
255,90.0
256,100.0
257,94.0
258,75.0
259,92.0
260,76.0
261,67.0
262,68.0
263,36.0
264,72.0
265,82.0
266,44.0
267,91.0
268,62.0
269,69.0
270,47.0
271,59.0
272,64.0
273,91.0
274,88.0
275,93.0
276,40.0
277,79.0
278,87.0
279,39.0
280,81.0
281,17.0
282,80.0
283,70.0
284,76.0
285,90.0
286,88.0
287,96.0
288,23.0
289,99.0
290,91.0
291,88.0
292,92.0
293,67.0
294,70.0
295,82.0
296,43.0
297,71.0
298,81.0
299,70.0
300,59.0
301,94.0
302,15.0
303,67.0
304,97.0
305,89.0
306,79.0
307,98.0
308,37.0
309,50.0
310,73.0
311,87.0
312,98.0
313,88.0
314,90.0
315,75.0
316,40.0
317,53.0
318,92.0
319,37.0
320,76.0
321,81.0
322,53.0
323,80.0
324,94.0
325,89.0
326,50.0
327,87.0
328,72.0
329,74.0
330,76.0
331,100.0
332,47.0
333,35.0
334,17.0
335,97.0
336,97.0
337,42.0
338,37.0
339,2.0
340,88.0
341,100.0
342,65.0
343,64.0
344,73.0
345,89.0
346,100.0
347,90.0
348,86.0
349,75.0
350,79.0
351,94.0
352,73.0
353,93.0
354,26.0
355,66.0
356,97.0
357,50.0
358,64.0
359,76.0
360,12.0
361,86.0
362,44.0
363,89.0
364,67.0
365,20.0
366,87.0
367,86.0
368,93.0
369,68.0
370,79.0
371,72.0
372,87.0
373,57.0
374,22.0
375,71.0
376,100.0
377,78.0
378,98.0
379,67.0
380,100.0
381,91.0
382,67.0
383,93.0
384,94.0
385,14.0
386,51.0
387,100.0
388,34.0
389,86.0
390,80.0
391,0.0
392,66.0
393,98.0
394,95.0
395,100.0
396,89.0
397,92.0
398,93.0
399,95.0
400,87.0
401,18.0
402,97.0
403,63.0
404,95.0
405,89.0
406,63.0
407,17.0
408,40.0
409,35.0
410,87.0
411,27.0
412,9.0
413,86.0
414,100.0
415,92.0
416,33.0
417,75.0
418,89.0
419,93.0
420,43.0
421,54.0
422,83.0
423,67.0
424,95.0
425,98.0
426,73.0
427,54.0
428,87.0
429,66.0
430,45.0
431,67.0
432,73.0
433,95.0
434,0.0
435,74.0
436,94.0
437,62.0
