,0
566,76113124
567,3493000
568,142666
569,18535812
570,93772375
571,169331
572,60060328
573,1126506
574,2160710
575,938065
576,26420672
577,94213184
578,4301582
579,9085049
580,90380162
581,2480
582,60060328
583,16025437
584,1783421
585,1035388
586,3626883
587,2642983
588,177397510
589,8302478
590,57527
591,4073489
592,25147055
593,11411
594,45128
595,13303319
596,2032018
597,13303319
598,254380
599,177397510
600,19806188
601,88768303
602,5006
603,78222753
604,10824
605,25584504
606,10815378
607,35113743
608,177397510
609,970325
610,45512588
611,172605
